 5.47860E+18   1.51337E+13 
 5.49350E+18   1.49440E+13 
 5.50840E+18   1.48413E+13 
 5.52330E+18   1.52673E+13 
 5.53830E+18   1.56851E+13 
 5.55320E+18   1.60796E+13 
 5.56820E+18   1.64413E+13 
 5.58320E+18   1.67413E+13 
 5.59820E+18   1.69273E+13 
 5.61320E+18   1.68204E+13 
 5.62830E+18   1.65548E+13 
 5.64340E+18   1.70256E+13 
 5.65850E+18   1.74849E+13 
 5.67360E+18   1.79224E+13 
 5.68870E+18   1.83218E+13 
 5.70390E+18   1.86584E+13 
 5.71910E+18   1.88736E+13 
 5.73430E+18   1.87876E+13 
 5.74950E+18   1.84492E+13 
 5.76470E+18   1.89643E+13 
 5.78000E+18   1.94695E+13 
 5.79530E+18   1.99501E+13 
 5.81060E+18   2.03882E+13 
 5.82590E+18   2.07533E+13 
 5.84120E+18   2.09842E+13 
 5.85660E+18   2.08729E+13 
 5.87190E+18   2.05379E+13 
 5.88730E+18   2.11023E+13 
 5.90280E+18   2.16550E+13 
 5.91820E+18   2.21752E+13 
 5.93370E+18   2.26495E+13 
 5.94910E+18   2.30363E+13 
 5.96470E+18   2.32676E+13 
 5.98020E+18   2.30531E+13 
 5.99570E+18   2.28456E+13 
 6.01130E+18   2.34613E+13 
 6.02690E+18   2.40578E+13 
 6.04250E+18   2.46191E+13 
 6.05810E+18   2.51209E+13 
 6.07370E+18   2.55202E+13 
 6.08940E+18   2.57204E+13 
 6.10510E+18   2.51813E+13 
 6.12080E+18   2.53872E+13 
 6.13650E+18   2.60511E+13 
 6.15220E+18   2.66901E+13 
 6.16800E+18   2.72893E+13 
 6.18380E+18   2.78133E+13 
 6.19960E+18   2.82056E+13 
 6.21540E+18   2.83235E+13 
 6.23120E+18   2.74431E+13 
